id	data_size	infer_time	accuracy	
102331	120.617	25.931	0.604	
102356	149.266	19.923	0.9	
102411	110.76	24.934	0.654	
102644	69.144	20.943	1.0	
102707	187.21	27.897	0.532	
102805	172.004	24.91	0.476	
102820	220.713	20.944	0.85	
103548	266.681	25.93	0.329	
103585	114.944	20.943	0.901	
103723	163.033	22.938	0.352	
104119	290.81	26.928	0.337	
104198	103.865	25.929	1.0	
104424	191.548	20.942	0.355	
104455	284.181	26.927	0.454	
104572	232.958	24.933	0.454	
104603	260.405	23.935	0.901	
104612	137.526	25.906	0.1	
104619	165.733	25.906	1.0	
104666	86.351	24.904	0.069	
104669	145.146	26.928	0.386	
104782	120.356	24.934	0.9	
104803	88.546	21.942	1.0	
105014	296.877	19.923	0.622	
105249	63.38	25.93	0.289	
105264	95.318	23.912	0.803	
105335	107.41	27.901	0.36	
105455	141.021	19.922	0.656	
105912	126.08	25.904	0.568	
105923	191.867	24.934	0.18	
106048	144.804	24.908	1.0	
106235	112.296	25.907	0.173	
106266	191.784	25.907	0.0	
106281	265.805	24.934	0.652	
106330	87.526	24.934	0.9	
106389	135.613	25.906	0.323	
106563	240.941	27.924	1.0	
106757	220.698	19.921	0.614	
106881	243.123	29.895	0.9	
106912	138.81	27.902	0.901	
107087	89.728	24.933	0.267	
107094	116.455	23.912	0.401	
107226	93.334	20.943	0.282	
107339	20.657	25.931	0.217	
107554	218.889	24.907	0.0	
107851	168.873	24.905	0.337	
108026	113.152	24.933	0.5	
108244	96.347	25.93	1.0	
108253	237.836	20.944	0.381	
108440	100.305	24.933	0.8	
108495	104.858	20.943	0.505	
108503	178.935	24.91	0.21	
108864	163.059	25.931	0.8	
109055	172.991	25.906	0.227	
109118	188.313	21.942	0.438	
109313	122.74	21.942	0.436	
109441	133.295	26.928	0.369	
109798	122.07	25.931	0.703	
109827	340.67	24.933	0.9	
109900	273.072	26.928	0.499	
109916	187.674	23.937	0.101	
109976	94.409	24.908	0.149	
109992	85.348	24.934	0.802	
110042	137.111	19.948	0.427	
110211	197.262	16.955	0.92	
110282	126.543	23.936	0.7	
110359	70.316	23.936	0.9	
110449	80.114	26.927	0.703	
110638	223.229	23.912	0.917	
110721	181.276	23.912	0.353	
110784	224.336	20.921	0.433	
110884	166.433	25.906	0.3	
110972	201.306	26.904	1.0	
110999	74.875	18.949	0.418	
111036	96.312	19.947	0.827	
111086	124.263	24.933	0.37	
111179	168.965	19.923	0.851	
111207	198.245	19.921	0.533	
111609	135.26	23.936	0.234	
111951	162.696	23.936	0.529	
112110	123.854	25.93	0.95	
112298	60.988	24.932	0.364	
112378	346.229	25.907	0.442	
112626	58.585	20.944	0.95	
112634	242.626	24.91	0.95	
112798	127.753	21.942	0.602	
112997	106.55	19.923	0.652	
113051	144.936	26.927	0.45	
113235	173.689	25.905	0.535	
113354	299.275	25.906	0.212	
113403	127.461	24.91	0.576	
113589	108.738	24.932	0.308	
113720	174.665	24.933	0.597	
113867	285.321	26.904	0.9	
114049	166.63	20.919	0.167	
114770	164.552	21.918	0.724	
114871	116.812	24.91	0.818	
114884	201.132	24.935	0.425	
114907	204.558	23.961	0.582	
115118	295.969	23.936	0.9	
115245	150.297	27.901	0.434	
115870	130.699	24.933	0.432	
115885	99.586	26.904	0.916	
115898	214.492	23.908	0.851	
115946	108.959	20.945	0.358	
116068	93.12	26.928	0.869	
116206	194.435	25.903	0.955	
116208	182.24	25.904	0.44	
116362	112.833	27.893	0.33	
116439	154.769	20.944	0.229	
116479	229.479	19.923	0.0	
116589	137.719	26.929	0.533	
116825	64.614	21.944	0.675	
117197	270.9	26.929	0.553	
117374	217.034	25.933	0.744	
117425	91.521	23.91	0.561	
117492	268.17	23.912	0.385	
117525	121.812	28.922	0.9	
117645	51.952	25.907	0.404	
117719	129.086	24.932	0.07	
117744	153.493	18.951	0.576	
117908	90.602	21.965	0.503	
117914	83.558	22.939	0.663	
118209	224.19	26.928	1.0	
118367	89.559	24.933	0.208	
118405	219.417	25.93	0.303	
118515	145.609	15.957	0.925	
118594	193.291	26.929	0.552	
118921	183.582	24.908	0.631	
119038	147.624	25.955	0.933	
119088	110.944	24.933	0.926	
119233	96.521	24.91	0.279	
119365	184.278	20.968	0.525	
119445	145.666	24.957	0.674	
119452	145.504	25.955	0.59	
119516	111.415	23.961	0.24	
119641	156.605	25.931	0.468	
119677	182.787	25.907	0.802	
119828	105.588	25.905	0.337	
119911	155.706	24.906	0.569	
119995	149.228	25.955	0.596	
120420	154.591	26.927	0.287	
120572	211.162	23.911	0.353	
120584	97.375	20.92	1.0	
120777	130.402	26.967	0.424	
120853	106.665	24.934	0.376	
121031	216.93	26.928	0.501	
121153	149.688	25.907	-1.0	
121242	284.159	24.933	0.178	
121417	172.44	20.911	0.605	
121497	105.043	27.899	0.258	
121506	141.309	27.922	0.391	
121586	150.757	25.934	0.173	
121591	176.523	27.927	0.801	
121673	133.815	26.928	0.95	
121744	207.539	24.909	0.461	
122046	221.966	19.947	0.663	
122166	225.491	25.907	0.307	
122217	109.856	19.947	0.782	
122606	220.407	25.932	0.603	
122672	211.049	24.93	0.652	
122745	33.936	20.944	0.9	
122927	103.801	20.945	0.901	
122962	232.829	23.909	0.439	
122969	123.643	23.961	0.505	
123131	155.927	23.936	0.683	
123213	110.143	21.941	0.608	
123321	133.455	27.925	0.129	
123480	62.81	26.928	0.232	
123585	236.726	19.946	0.668	
123633	129.893	26.928	0.507	
124277	320.059	26.928	0.231	
124442	142.129	20.943	0.901	
124636	276.609	25.931	0.883	
124659	189.671	24.909	0.089	
124798	225.645	25.907	0.489	
124975	146.1	23.96	0.752	
125062	132.017	20.969	0.571	
125072	107.568	19.919	0.606	
125129	79.15	24.933	0.549	
125211	248.068	24.934	1.0	
125245	116.608	23.932	0.0	
125257	194.757	25.931	0.95	
125405	144.791	23.936	0.955	
125472	75.701	20.944	0.601	
125572	144.04	24.957	0.358	
125778	139.383	26.903	0.253	
125806	214.368	24.909	1.0	
125850	133.438	26.931	0.901	
125936	132.018	25.931	0.329	
125952	168.756	18.974	1.0	
126107	102.107	26.931	0.526	
126110	19.513	24.909	0.0	
126137	152.792	24.908	0.349	
126216	209.476	23.937	0.439	
126226	246.277	25.93	0.127	
126592	129.312	23.913	0.49	
127092	175.794	25.906	0.627	
127135	284.672	20.944	-1.0	
127182	112.007	18.953	0.466	
127263	218.269	24.921	0.611	
127270	109.469	20.92	0.557	
127394	216.798	19.948	0.528	
127476	302.817	20.921	1.0	
127494	109.677	24.909	0.0	
127517	332.038	25.928	0.643	
127530	126.086	24.933	0.899	
127624	157.572	25.956	0.0	
127660	144.448	28.923	0.676	
127955	224.146	24.934	0.901	
127987	100.484	24.909	0.955	
128051	144.46	20.949	0.474	
128112	156.007	18.986	0.505	
128148	108.611	24.957	0.17	
128372	167.858	23.961	0.484	
128476	138.188	23.935	0.361	
128598	168.204	21.914	0.763	
128654	90.579	28.924	0.95	
128658	103.058	24.909	0.0	
128675	248.04	25.93	0.405	
128699	141.114	20.943	0.676	
128748	130.074	21.941	0.713	
129054	124.774	25.931	0.605	
129062	189.995	26.956	0.394	
129113	287.475	24.934	0.0	
129135	218.975	25.907	1.0	
129322	75.226	19.971	0.8	
129416	126.637	26.929	0.61	
129492	118.355	25.907	0.348	
129756	326.593	24.939	0.666	
129812	65.597	24.931	0.5	
129945	124.308	16.93	0.941	
130386	129.699	20.945	0.407	
130465	105.444	24.933	0.202	
130566	294.334	23.911	1.0	
130579	90.247	19.946	0.776	
130586	123.327	19.946	0.95	
130599	158.328	25.93	1.0	
130613	198.526	24.901	0.266	
130699	191.351	23.935	0.395	
130826	145.859	27.924	0.608	
131131	178.544	25.931	0.601	
131138	230.892	25.931	0.638	
131273	93.742	20.944	0.8	
131379	205.565	25.931	1.0	
131386	89.546	24.962	0.449	
131431	164.521	20.973	1.0	
131444	148.102	22.913	0.776	
131556	88.342	25.931	0.034	
131938	207.599	20.944	0.669	
132116	160.275	27.925	0.62	
132329	69.206	19.947	0.922	
132375	158.006	25.93	0.364	
132408	143.023	20.944	0.508	
132544	163.463	24.933	0.477	
132587	142.337	22.939	0.458	
132622	176.376	27.926	1.0	
132703	142.479	19.947	0.653	
132796	257.522	24.933	0.43	
132931	185.776	24.616	0.933	
133000	173.465	23.907	0.303	
133087	184.55	23.937	0.77	
133233	112.771	20.917	0.055	
133244	159.663	19.97	0.507	
133343	53.604	19.922	0.9	
133418	192.778	24.958	0.752	
133567	205.831	23.937	1.0	
133631	262.661	19.923	0.9	
133645	194.623	23.962	0.346	
133778	228.631	26.928	0.85	
133819	208.082	24.934	0.428	
133969	183.775	23.936	0.602	
134034	324.234	25.904	0.925	
134096	138.159	26.905	0.257	
134112	98.444	25.931	1.0	
134322	111.307	25.93	0.308	
134689	214.952	20.917	0.9	
134722	147.386	25.93	0.652	
134856	63.583	25.907	0.063	
134882	255.72	26.928	0.339	
134886	109.418	26.904	0.238	
135410	138.491	21.917	0.498	
135561	91.569	25.931	0.347	
135604	237.842	23.936	0.597	
135670	113.611	21.917	0.35	
135673	139.281	26.901	0.95	
135872	116.595	24.688	0.477	
135890	160.806	20.944	0.327	
135902	236.44	26.928	0.889	
136033	120.434	24.934	0.454	
136334	134.655	26.927	0.571	
136355	156.309	24.934	0.25	
136466	98.19	19.948	0.454	
136600	146.768	25.932	0.389	
136633	147.379	19.974	0.276	
136715	208.543	24.999	0.332	
136772	83.342	24.958	0.505	
136915	98.512	23.936	0.48	
137106	61.586	23.936	0.551	
137246	48.228	23.912	0.397	
137294	176.248	22.915	0.631	
137576	286.322	24.91	0.402	
137727	132.405	21.964	0.277	
137950	127.916	21.966	0.9	
138115	99.625	21.913	1.0	
138241	171.412	19.946	0.604	
138492	152.881	19.974	0.55	
138550	218.138	24.96	0.232	
138639	166.796	25.93	0.522	
138819	109.634	24.936	0.802	
138856	281.936	25.907	0.252	
138954	145.222	27.937	0.056	
138979	157.755	24.957	0.638	
139077	113.292	26.93	0.236	
139099	223.278	24.942	0.373	
139260	109.332	21.941	0.338	
139684	114.92	24.937	0.358	
139871	172.706	23.934	0.9	
139872	225.832	25.954	0.752	
139883	290.3	24.932	0.0	
140076	130.57	26.904	0.276	
140203	105.929	25.931	0.237	
140270	121.507	25.93	1.0	
140286	138.623	29.947	0.782	
140420	279.535	24.958	0.9	
140439	159.485	19.947	0.211	
140556	215.725	25.954	0.727	
140583	256.472	23.91	0.445	
140640	162.691	24.957	0.402	
140658	153.012	20.967	1.0	
140840	133.757	20.944	0.39	
140929	95.292	22.912	0.4	
140987	153.985	20.918	0.538	
141328	237.245	25.93	0.378	
141597	104.785	23.936	0.889	
141671	113.373	16.955	0.294	
141821	221.496	25.931	0.807	
142092	221.543	24.909	1.0	
142238	353.738	24.909	0.533	
142324	140.453	26.928	0.251	
142472	187.448	24.909	0.427	
142585	113.649	20.943	0.274	
142620	261.052	24.909	0.572	
142790	93.184	26.952	0.227	
142971	284.474	24.909	0.59	
143068	56.966	16.93	0.252	
143556	212.229	20.968	0.375	
143572	282.803	24.937	0.232	
143931	243.037	26.928	1.0	
143961	186.942	20.92	0.471	
143998	197.791	27.921	0.191	
144003	105.816	25.955	0.334	
144114	75.688	24.91	0.95	
144300	186.366	23.908	0.538	
144333	198.693	19.923	0.637	
144706	94.046	26.928	0.29	
144784	98.956	20.943	0.8	
144798	119.58	19.97	0.467	
144932	92.547	25.956	0.269	
144984	77.302	21.941	0.775	
145020	165.829	20.944	0.283	
145591	190.074	25.93	0.0	
145597	184.135	24.96	0.291	
145620	177.116	24.933	0.589	
145665	90.9	21.914	0.801	
145781	142.866	25.906	0.891	
146155	215.035	26.904	0.454	
146358	146.275	19.948	0.364	
146363	137.012	27.913	0.916	
146457	125.992	24.908	0.61	
146489	182.431	25.931	0.622	
146498	204.373	25.931	0.135	
146667	175.559	30.917	0.4	
146825	150.571	17.952	0.337	
146831	258.37	25.932	0.678	
147205	216.965	23.937	0.835	
147223	192.058	21.941	0.759	
147338	164.193	20.945	0.678	
147415	76.97	25.932	0.297	
147498	160.711	29.944	0.035	
147518	152.519	20.943	0.116	
147725	181.637	21.965	0.57	
147729	128.726	26.964	0.529	
147740	176.724	25.957	0.422	
147745	178.822	25.932	0.85	
148508	160.923	23.91	0.513	
148620	42.816	25.93	0.883	
148662	107.703	25.906	0.728	
148707	279.749	25.907	0.454	
148719	276.477	25.931	0.723	
148730	130.964	24.934	0.252	
148739	214.549	23.908	0.653	
148783	151.835	20.944	1.0	
148957	110.475	25.905	0.938	
148999	204.133	23.936	0.226	
149222	39.148	27.924	0.318	
149375	117.34	25.93	0.707	
149406	295.092	26.928	0.8	
149568	218.607	24.91	0.571	
149622	295.13	26.929	0.553	
149770	8.678	24.934	0.505	
150224	69.464	23.935	0.39	
150265	175.033	20.944	0.52	
150417	213.368	25.931	0.55	
150638	112.01	25.93	0.421	
150649	116.865	22.915	0.644	
150726	282.552	20.92	0.901	
150930	107.56	20.944	0.4	
151000	96.701	24.932	0.239	
151051	69.67	25.93	0.303	
151480	188.006	24.905	0.419	
151516	51.398	23.935	0.9	
151629	159.451	26.905	0.483	
151657	155.103	19.946	0.659	
151662	187.825	25.931	0.505	
151820	158.371	24.91	0.437	
151857	130.057	25.931	0.8	
151938	148.377	20.943	0.504	
151962	237.302	26.928	0.434	
152120	153.293	24.909	0.9	
152214	261.541	20.919	1.0	
152465	278.728	29.896	1.0	
152686	141.873	21.966	0.942	
152740	201.764	17.923	0.742	
152771	168.226	25.93	0.208	
152870	199.477	21.941	0.7	
153011	204.887	25.93	0.396	
153217	65.265	21.942	0.676	
153229	116.394	26.927	0.658	
153299	239.612	24.909	1.0	
153343	152.706	25.929	0.603	
153510	239.607	24.933	0.067	
153527	198.938	26.929	0.235	
153529	124.254	20.944	0.516	
153568	154.532	27.925	1.0	
153632	100.325	25.906	0.794	
153669	203.735	24.934	0.709	
153782	262.052	19.921	0.404	
153797	158.476	27.926	0.799	
154000	157.829	26.928	0.433	
154004	254.884	24.906	0.55	
154087	87.622	26.902	0.346	
154213	131.161	26.929	0.9	
154339	88.367	24.934	0.454	
154358	169.296	19.948	0.231	
154425	128.593	23.912	0.925	
154431	127.218	23.935	0.165	
154644	31.55	27.925	0.703	
154705	101.868	25.93	0.554	
154718	93.77	19.975	0.668	
154947	212.849	25.93	1.0	
155051	55.221	25.906	0.4	
155145	141.521	25.929	0.784	
155154	78.461	21.941	1.0	
155179	148.173	25.906	0.505	
155291	166.442	24.91	0.9	
155341	157.069	25.931	0.598	
155443	196.972	23.936	0.597	
155451	110.969	25.907	0.054	
155571	258.561	23.912	1.0	
156071	257.862	25.931	0.441	
156076	282.12	25.93	0.376	
156278	156.299	24.933	0.144	
156292	254.934	20.944	0.782	
156372	75.231	19.947	0.554	
156643	192.137	25.907	0.402	
156924	108.45	24.933	0.45	
157046	145.916	26.928	0.303	
157098	118.104	25.931	1.0	
157124	165.197	23.936	1.0	
157138	84.582	26.928	0.8	
157213	217.434	21.942	1.0	
157365	118.113	20.943	0.475	
157390	164.564	25.931	0.386	
157418	104.854	20.943	0.562	
157601	118.584	27.903	0.641	
157756	149.656	21.941	0.354	
157767	183.906	25.931	0.424	
157807	116.987	23.912	0.917	
157847	149.068	21.941	0.7	
157928	202.297	26.905	0.497	
158227	120.962	25.931	0.752	
158548	291.192	27.894	0.196	
158660	118.861	27.925	0.51	
158744	161.982	24.908	0.238	
158945	297.078	20.945	0.851	
158956	64.732	23.912	0.347	
159112	144.143	26.928	1.0	
159282	88.48	24.933	0.353	
159311	153.993	23.933	0.851	
159399	121.393	25.907	0.402	
159458	217.039	24.959	0.587	
159684	189.762	21.965	0.802	
159791	140.064	26.953	0.225	
159977	208.354	24.934	0.505	
160012	153.651	26.949	0.468	
160556	77.648	24.96	0.415	
160666	91.889	25.936	1.0	
160728	107.622	24.934	0.171	
160772	129.709	27.898	0.04	
160864	111.646	21.942	0.447	
161008	122.724	25.928	0.667	
161032	208.003	25.93	0.553	
161044	35.375	16.928	0.75	
161128	108.817	21.917	0.37	
161397	69.171	26.9	0.269	
161609	181.814	25.926	0.515	
161642	154.291	20.919	1.0	
161781	143.563	25.931	0.95	
161799	160.404	23.935	0.329	
161820	190.639	19.906	1.0	
161861	65.401	26.929	0.652	
161875	361.323	23.912	0.454	
161879	181.218	25.906	0.653	
161925	118.801	20.942	0.9	
161978	110.293	25.903	0.751	
162035	135.178	26.952	0.637	
162092	214.688	26.902	0.549	
162130	190.42	25.956	1.0	
162366	72.619	24.957	0.5	
162415	108.699	22.962	0.925	
162543	166.481	20.944	0.504	
162581	154.916	20.944	0.95	
162732	177.906	24.904	0.82	
162858	135.114	19.944	0.686	
163057	133.714	24.933	0.385	
163117	82.755	22.962	0.556	
163118	117.504	24.933	0.865	
163155	114.446	23.912	1.0	
163257	132.811	20.944	0.59	
163258	97.97	25.904	0.901	
163290	183.617	20.944	0.532	
163314	94.615	24.958	0.328	
163562	79.884	24.934	0.925	
163611	307.744	26.953	0.627	
163640	158.385	24.909	0.712	
163682	680.204	19.922	0.654	
163746	246.94	27.923	0.541	
163951	38.279	19.924	0.505	
164115	265.031	27.899	0.505	
164363	239.508	24.958	1.0	
164602	104.485	25.929	0.387	
164637	216.466	21.941	0.9	
164883	142.194	26.929	0.267	
164885	110.227	24.957	0.595	
164969	129.46	24.934	1.0	
165039	196.562	23.936	0.402	
165257	140.854	20.944	0.7	
165336	218.602	26.928	0.925	
165351	169.858	27.899	0.0	
165500	299.4	26.953	0.498	
165518	104.248	27.93	0.9	
165681	241.026	24.933	0.267	
165713	160.979	19.92	0.2	
165831	146.884	25.956	0.538	
166165	266.843	23.936	0.752	
166166	92.829	26.928	0.406	
166259	161.017	24.934	0.678	
166277	112.015	21.941	0.95	
166287	148.178	25.931	0.713	
166391	118.431	23.936	0.519	
166426	166.241	24.934	0.683	
166478	79.699	24.932	0.667	
166509	190.257	23.91	0.603	
166521	85.277	23.935	0.12	
166563	99.387	21.941	0.7	
166642	323.601	25.93	0.9	
166664	155.124	23.936	1.0	
166747	114.811	22.939	0.293	
166768	125.053	20.943	1.0	
166918	214.264	19.922	0.3	
167067	109.942	20.943	0.95	
167122	147.174	25.93	0.151	
167128	170.42	23.936	0.367	
167159	120.543	26.927	0.851	
167240	146.653	24.934	1.0	
167353	150.366	21.915	0.0	
167486	139.873	26.901	0.206	
167540	161.133	24.933	1.0	
167572	217.374	24.934	0.198	
167898	72.398	25.905	0.933	
167902	176.835	26.928	0.8	
168330	83.019	21.941	0.614	
168337	171.479	26.953	0.743	
168458	170.593	21.965	0.9	
168593	134.637	25.922	0.955	
168619	153.003	24.933	0.8	
168883	152.899	19.947	0.625	
168974	101.453	22.912	0.489	
169076	96.364	27.927	0.484	
169169	188.286	26.952	0.522	
169356	234.646	25.446	0.703	
169996	143.224	25.908	0.553	
170099	127.374	24.957	0.934	
170116	186.754	25.955	0.0	
170191	123.125	29.92	0.865	
170278	171.582	27.922	0.75	
170474	185.922	26.952	0.637	
170545	73.119	24.934	0.276	
170595	109.733	27.924	0.252	
170613	101.794	19.947	0.925	
170670	184.718	24.933	0.587	
170739	225.701	29.922	0.888	
170893	55.852	25.959	0.6	
170955	67.321	24.958	0.802	
171050	129.403	21.972	0.9	
171190	109.48	26.93	0.409	
171298	339.519	24.933	0.933	
171382	217.084	24.934	0.388	
171611	161.175	23.912	0.59	
171740	191.179	25.907	0.71	
171757	115.945	23.938	0.233	
171788	149.185	19.947	0.889	
172083	134.288	20.944	0.0	
172330	270.14	26.903	0.842	
172396	86.877	16.955	0.776	
172547	225.225	25.931	0.247	
172571	191.297	21.917	0.41	
172595	121.741	19.947	0.414	
172617	174.383	22.966	0.312	
172648	261.038	25.93	0.735	
172649	74.955	24.934	0.851	
172856	112.435	26.927	0.9	
172877	72.286	24.934	0.438	
172935	55.272	24.933	0.315	
172946	88.789	20.946	0.346	
172977	300.651	27.902	0.9	
173004	231.697	25.929	0.638	
173008	119.034	25.931	0.151	
173033	156.818	21.939	0.95	
173044	164.281	18.949	0.9	
173057	202.358	21.913	0.533	
173091	119.503	27.953	0.257	
173183	189.971	24.957	-1.0	
173302	178.736	24.947	0.274	
173371	198.016	27.925	0.936	
173383	176.768	25.907	0.347	
173799	330.758	29.895	0.747	
173830	145.683	23.961	0.404	
174004	322.335	25.964	0.9	
174018	98.094	25.957	1.0	
174123	192.217	27.925	0.635	
174231	104.238	21.942	0.641	
174371	325.314	26.905	0.631	
174482	202.674	22.939	0.407	
175251	151.883	26.928	0.85	
175364	118.544	27.925	0.182	
175387	62.028	26.928	1.0	
175438	268.54	25.955	0.521	
175443	146.877	19.972	0.454	
175535	171.449	20.944	0.394	
176037	239.659	24.934	0.205	
176232	118.341	21.941	0.505	
176446	234.176	26.928	0.505	
176606	300.905	25.931	0.641	
176634	176.729	24.934	0.5	
176701	264.114	24.934	-1.0	
176778	176.83	19.947	0.95	
176799	141.349	24.934	0.531	
176847	345.615	25.932	0.8	
176857	99.286	25.931	0.329	
176901	73.009	21.941	0.649	
177015	172.062	25.931	0.303	
177065	369.2	24.934	0.487	
177213	152.216	20.944	0.554	
177357	197.928	21.941	0.925	
177383	188.331	20.945	0.9	
177489	192.773	26.928	0.333	
177539	128.848	24.934	0.851	
177714	149.878	21.941	0.505	
177861	200.306	20.944	0.437	
177893	140.929	24.934	0.499	
177934	305.507	25.931	0.585	
177935	189.953	20.969	0.127	
178028	121.238	20.943	0.255	
178469	261.456	24.934	0.267	
178618	146.339	20.945	0.303	
178744	148.209	24.962	0.13	
178982	126.626	23.935	0.461	
179112	94.11	26.955	0.802	
179141	179.017	24.959	0.473	
179174	224.165	19.973	0.555	
179214	181.571	19.947	1.0	
179265	221.321	24.933	0.309	
179285	77.807	20.944	0.9	
179392	81.989	21.941	0.303	
179487	241.26	21.941	0.584	
179642	226.928	25.931	0.438	
179653	198.203	25.93	0.7	
179765	182.644	24.933	0.8	
179898	116.278	25.931	0.437	
180011	195.961	20.945	0.758	
180101	224.925	25.931	0.749	
180135	71.784	19.947	0.751	
180188	138.355	25.931	0.9	
180296	166.189	20.92	0.253	
180383	99.698	26.904	0.77	
180487	198.934	24.909	0.711	
180560	110.978	22.913	0.866	
180751	198.922	27.902	0.476	
180792	81.363	21.941	0.8	
180798	126.498	20.92	0.8	
180878	120.797	23.91	0.379	
181303	131.671	20.944	0.925	
181421	84.144	23.936	0.763	
181499	173.938	28.897	0.631	
181542	201.044	24.933	0.496	
181666	123.181	24.934	0.603	
181753	171.266	23.912	0.328	
181796	160.643	20.944	0.462	
181816	204.852	25.931	0.397	
181859	73.399	20.945	0.727	
181969	272.173	23.935	0.505	
182021	72.016	20.918	0.425	
182155	85.352	24.934	0.151	
182162	167.886	23.912	0.161	
182202	99.117	21.941	0.505	
182417	128.914	26.928	0.583	
182441	185.159	21.941	0.168	
182611	136.052	20.944	0.387	
182805	126.77	20.945	0.457	
182923	126.625	20.944	0.553	
183049	143.466	20.943	0.381	
183104	104.762	25.93	0.0	
183127	132.859	23.936	0.85	
183246	126.145	27.926	0.226	
183391	240.21	25.931	0.263	
183437	243.063	18.95	0.64	
183500	104.793	24.933	0.505	
183648	211.109	23.936	0.818	
183675	244.184	21.916	1.0	
183709	105.317	20.944	0.45	
183716	113.233	20.943	0.732	
183965	172.991	25.931	0.534	
184321	196.783	25.932	0.7	
184324	116.72	24.933	0.427	
184338	222.646	23.937	0.9	
184384	118.649	26.928	0.522	
184400	127.062	24.906	0.551	
184611	151.34	25.931	0.437	
184762	131.503	25.931	0.9	
184791	130.042	26.931	0.32	
184978	225.981	20.944	0.505	
185157	136.778	19.947	0.056	
185250	237.703	18.923	0.653	
185292	122.912	20.944	0.303	
185409	271.582	24.933	0.293	
185472	196.199	25.904	0.367	
185473	111.124	18.949	0.516	
185599	116.995	25.907	0.722	
185802	117.414	20.92	0.686	
185890	169.11	20.921	0.324	
185950	73.738	20.944	0.801	
186042	155.256	20.943	0.85	
186282	129.777	24.934	0.911	
186296	153.603	25.93	1.0	
186345	83.753	24.933	0.594	
186422	135.793	23.937	0.801	
186449	143.035	20.944	0.376	
186624	197.634	24.932	0.403	
186632	158.678	20.91	0.269	
186637	323.185	24.934	0.9	
186873	138.719	27.925	0.41	
186929	128.38	20.944	0.333	
186938	193.301	23.936	1.0	
186980	214.81	19.922	0.327	
187055	149.954	19.945	0.585	
187144	172.044	26.901	0.375	
187236	127.951	24.909	0.431	
187243	101.333	20.945	0.845	
187249	106.632	25.907	0.43	
187271	117.179	21.941	1.0	
187362	118.938	25.906	0.752	
187513	116.213	21.57	0.252	
187585	101.832	25.932	0.9	
187734	139.554	25.93	0.146	
187745	78.204	25.931	1.0	
187990	106.174	25.93	0.85	
188296	242.307	25.929	0.462	
188439	274.741	21.918	0.95	
188465	204.814	25.93	0.262	
188592	221.756	20.92	0.801	
188689	79.621	19.946	0.151	
188906	127.918	26.928	0.8	
189078	75.531	24.933	0.396	
189213	83.903	26.928	0.236	
189226	125.573	24.908	1.0	
189310	151.961	27.925	0.9	
189436	135.302	24.91	0.208	
189451	180.924	25.932	0.925	
189475	136.768	27.925	0.465	
189698	160.84	26.902	1.0	
189752	140.356	27.921	0.522	
189775	158.837	26.927	0.251	
189806	147.245	28.923	0.505	
189820	127.991	24.934	0.558	
189828	105.967	27.899	1.0	
190007	178.263	21.942	0.751	
190140	189.184	24.933	0.719	
190236	96.187	20.944	0.271	
190307	267.321	22.939	0.454	
190637	65.328	19.947	0.461	
190648	197.241	25.902	0.9	
190676	143.752	17.952	0.692	
190753	234.312	25.906	0.388	
190756	121.026	24.932	1.0	
190841	259.132	23.936	0.85	
190853	172.989	19.947	0.95	
190923	135.518	21.917	0.279	
191013	201.103	19.947	0.591	
191288	140.135	24.934	0.925	
191471	140.775	25.906	1.0	
191580	248.707	20.92	0.551	
191614	219.395	27.899	0.833	
191672	183.983	24.933	0.75	
191761	147.42	26.928	0.565	
191845	146.814	21.941	0.475	
192047	56.02	21.914	0.9	
192191	192.459	20.919	0.868	
192607	260.312	24.933	0.95	
192670	336.11	23.936	0.389	
192699	233.195	26.928	0.406	
192716	229.12	23.935	0.851	
192871	80.092	24.933	0.276	
192904	140.274	23.935	0.686	
192964	104.989	20.944	0.663	
193162	157.259	24.909	0.752	
193181	223.27	19.946	0.407	
193245	99.211	25.93	0.479	
193348	58.017	18.95	1.0	
193429	127.067	24.933	1.0	
193494	142.615	19.946	0.9	
193674	170.023	25.906	0.665	
193717	114.892	23.911	0.504	
193743	79.692	19.946	0.68	
193884	167.451	25.93	0.9	
193926	187.034	25.907	0.328	
194216	160.542	15.957	0.567	
194471	100.051	19.923	0.75	
194506	284.658	26.902	0.702	
194716	88.297	24.933	0.545	
194724	210.954	26.904	0.448	
194746	117.9	25.93	0.752	
194832	119.479	24.933	0.566	
194875	268.971	24.933	0.407	
194940	95.213	26.928	0.653	
195045	207.493	25.904	0.9	
195165	164.251	24.908	0.353	
195754	116.138	24.933	0.258	
195842	115.284	26.928	0.621	
195918	70.934	24.909	0.91	
196009	135.667	26.927	0.715	
196141	132.173	24.909	0.594	
196185	126.796	23.912	1.0	
196442	53.373	23.936	0.378	
196754	154.302	20.943	0.505	
196759	154.915	26.927	0.707	
196843	260.08	25.907	0.649	
197004	148.092	24.932	0.851	
197022	267.115	25.906	1.0	
197388	163.483	21.942	0.574	
197528	168.223	20.944	0.9	
197658	235.159	23.936	0.85	
197796	172.6	25.93	0.599	
197870	158.524	24.934	0.858	
198489	219.619	19.921	0.938	
198510	310.769	25.907	0.402	
198641	136.394	25.956	0.455	
198805	220.03	21.941	0.257	
198915	95.878	20.944	-1.0	
198928	107.372	20.92	0.32	
198960	203.787	24.933	0.833	
199055	239.189	20.944	0.925	
199236	218.382	24.932	0.261	
